runtime ,,,,,,
Tf idf xgboost,,,,,,
0.711864406779661 0.368421052631579 0.750585747757015 ,,,,,,
0.790322580645161 0.40495867768595 0.753691460055096 ,,,,,,
0.65625 0.42 0.748317757009346 ,,,,,,
0.651162790697674 0.307692307692308 0.735081585081585 ,,,,,,
0.689189189189189 0.439655172413793 0.737239110707804 ,,,,,,
0.588235294117647 0.408163265306122 0.747845100773229 ,,,,,,
0.653333333333333 0.426086956521739 0.755352815395581 ,,,,,,
0.574074074074074 0.31 0.744125 ,,,,,,
0.603174603174603 0.336283185840708 0.715012539275316 ,,,,,,
0.698412698412698 0.396396396396396 0.784017026735473 ,,,,,,
PCA xgboost,,,,,,
0.238095238095238 0.0917431192660551 0.586597271230299 ,,,,,,
0.413333333333333 0.284403669724771 0.622103622677017 ,,,,,,
0.428571428571429 0.207920792079208 0.615362004950495 ,,,,,,
0.366666666666667 0.20952380952381 0.616244725738397 ,,,,,,
0.323076923076923 0.205882352941176 0.577383154519669 ,,,,,,
0.380952380952381 0.283185840707965 0.608558415727422 ,,,,,,
0.384615384615385 0.25 0.59325 ,,,,,,
0.478260869565217 0.201834862385321 0.643426059765775 ,,,,,,
0.425 0.154545454545455 0.590131964809384 ,,,,,,
0.238095238095238 0.099009900990099 0.514044507899066 ,,,,,,
Code embedding xgboost,,,,,,
0.5875 0.451923076923077 0.734909609318127 ,,,,,,
0.595238095238095 0.467289719626168 0.716843264480029 ,,,,,,
0.65 0.39 0.766230529595016 ,,,,,,
0.63013698630137 0.368 0.722162162162162 ,,,,,,
0.628571428571429 0.431372549019608 0.730330496978666 ,,,,,,
0.720588235294118 0.445454545454545 0.777536656891496 ,,,,,,
0.658227848101266 0.481481481481481 0.712250712250712 ,,,,,,
0.573333333333333 0.43 0.7651875 ,,,,,,
0.620689655172414 0.473684210526316 0.76661220043573 ,,,,,,
0.653846153846154 0.467889908256881 0.732882975898994 ,,,,,,
cpu ,,,,,,
Tf idf xgboost,,,,,,
0.607843137254902 0.492063492063492 0.764756524078558 ,,,,,,
0.64 0.520325203252033 0.764773285316746 ,,,,,,
0.625 0.447761194029851 0.770840917364398 ,,,,,,
0.67 0.496296296296296 0.79009324009324 ,,,,,,
0.702127659574468 0.461538461538462 0.76646638559996 ,,,,,,
0.680412371134021 0.55 0.816583333333333 ,,,,,,
0.608333333333333 0.514084507042254 0.745047623872733 ,,,,,,
0.673684210526316 0.450704225352113 0.748087445536529 ,,,,,,
0.670103092783505 0.460992907801418 0.750311395815857 ,,,,,,
0.663461538461538 0.485915492957746 0.759790758942142 ,,,,,,
PCA xgboost,,,,,,
0.460431654676259 0.457142857142857 0.636451448906965 ,,,,,,
0.592105263157895 0.310344827586207 0.655797101449275 ,,,,,,
0.463768115942029 0.457142857142857 0.64251398068124 ,,,,,,
0.470588235294118 0.226950354609929 0.61854103343465 ,,,,,,
0.446153846153846 0.221374045801527 0.570696531868248 ,,,,,,
0.4 0.156028368794326 0.596875873814789 ,,,,,,
0.591549295774648 0.287671232876712 0.687406259374063 ,,,,,,
0.519480519480519 0.287769784172662 0.610985944340613 ,,,,,,
0.36231884057971 0.344827586206897 0.534783699059561 ,,,,,,
0.568421052631579 0.473684210526316 0.719355578488705 ,,,,,,
Code embedding xgboost,,,,,,
0.647540983606557 0.642276422764228 0.797866535712337 ,,,,,,
0.757575757575758 0.555555555555556 0.815281015281015 ,,,,,,
0.658333333333333 0.642276422764228 0.833510667321438 ,,,,,,
0.724137931034483 0.591549295774648 0.827603614518653 ,,,,,,
0.682242990654206 0.579365079365079 0.80883543893748 ,,,,,,
0.745098039215686 0.546762589928058 0.841086561355898 ,,,,,,
0.633587786259542 0.576388888888889 0.785615438808374 ,,,,,,
0.780487804878049 0.666666666666667 0.863992049114332 ,,,,,,
0.720338983050847 0.607142857142857 0.848660714285714 ,,,,,,
0.685185185185185 0.560606060606061 0.812131734006734 ,,,,,,
mem ,,,,,,
Tf idf xgboost,,,,,,
0.683673469387755 0.540322580645161 0.787919517758227 ,,,,,,
0.68 0.428571428571429 0.794465468306528 ,,,,,,
0.666666666666667 0.5 0.830299604296213 ,,,,,,
0.6375 0.432203389830508 0.792638585892488 ,,,,,,
0.681818181818182 0.47244094488189 0.803109295638387 ,,,,,,
0.647058823529412 0.518867924528302 0.809983775988463 ,,,,,,
0.595505617977528 0.519607843137255 0.803551609322974 ,,,,,,
0.701298701298701 0.425196850393701 0.794120018274166 ,,,,,,
0.56701030927835 0.504587155963303 0.80667571314788 ,,,,,,
0.675324675324675 0.509803921568627 0.789601060550006 ,,,,,,
PCA xgboost,,,,,,
0.466666666666667 0.194444444444444 0.622766536504556 ,,,,,,
0.53125 0.160377358490566 0.644833782569632 ,,,,,,
0.21875 0.07 0.510451713395639 ,,,,,,
0.473684210526316 0.153846153846154 0.56517094017094 ,,,,,,
0.5 0.0648148148148148 0.607119539411206 ,,,,,,
0.555555555555556 0.0396825396825397 0.611475542597992 ,,,,,,
0.6 0.293233082706767 0.66912053653297 ,,,,,,
0.4 0.147540983606557 0.638697876554076 ,,,,,,
0.282051282051282 0.0990990990990991 0.490888947199627 ,,,,,,
0.454545454545455 0.126050420168067 0.593986431782015 ,,,,,,
Code embedding xgboost,,,,,,
0.639175257731959 0.579439252336449 0.825242573962736 ,,,,,,
0.752941176470588 0.503937007874016 0.818228078633028 ,,,,,,
0.696078431372549 0.628318584070796 0.832720376968165 ,,,,,,
0.595744680851064 0.509090909090909 0.797661502484654 ,,,,,,
0.741176470588235 0.583333333333333 0.856852445394112 ,,,,,,
0.677083333333333 0.585585585585586 0.849704073005044 ,,,,,,
0.696078431372549 0.606837606837607 0.836238752080336 ,,,,,,
0.74025974025974 0.5 0.831484348125215 ,,,,,,
0.735632183908046 0.524590163934426 0.835487952470019 ,,,,,,
0.703703703703704 0.628099173553719 0.836535006495481 ,,,,,,
ioread ,,,,,,
Tf idf xgboost,,,,,,
0.747572815533981 0.52027027027027 0.797000297000297 ,,,,,,
0.777777777777778 0.602649006622517 0.841415256315919 ,,,,,,
0.677083333333333 0.49618320610687 0.776454330086865 ,,,,,,
0.633333333333333 0.546762589928058 0.794453798663197 ,,,,,,
0.761904761904762 0.526315789473684 0.780513550667714 ,,,,,,
0.647540983606557 0.593984962406015 0.792944905818553 ,,,,,,
0.71304347826087 0.522292993630573 0.769901431304643 ,,,,,,
0.603448275862069 0.514705882352941 0.737572493786247 ,,,,,,
0.672413793103448 0.523489932885906 0.783501324946135 ,,,,,,
0.622377622377622 0.631205673758865 0.797300388927019 ,,,,,,
PCA xgboost,,,,,,
0.55952380952381 0.345588235294118 0.665402476780186 ,,,,,,
0.384057971014493 0.368055555555556 0.565759125551544 ,,,,,,
0.504201680672269 0.402684563758389 0.607740327674694 ,,,,,,
0.512605042016807 0.414965986394558 0.63038134962014 ,,,,,,
0.282442748091603 0.256944444444444 0.520078502415459 ,,,,,,
0.425531914893617 0.31496062992126 0.633522345542985 ,,,,,,
0.489130434782609 0.326086956521739 0.610866995580224 ,,,,,,
0.378640776699029 0.268965517241379 0.596789968652038 ,,,,,,
0.462365591397849 0.585034013605442 0.650806109989783 ,,,,,,
0.56 0.175 0.609278846153846 ,,,,,,
Code embedding xgboost,,,,,,
0.728682170542636 0.626666666666667 0.819544895448954 ,,,,,,
0.762295081967213 0.62 0.81089790897909 ,,,,,,
0.793388429752066 0.627450980392157 0.824797580723832 ,,,,,,
0.6875 0.55 0.76569649211998 ,,,,,,
0.676691729323308 0.647482014388489 0.806907498911902 ,,,,,,
0.769911504424779 0.62589928057554 0.840536112035638 ,,,,,,
0.682539682539683 0.593103448275862 0.789115987460815 ,,,,,,
0.697478991596639 0.628787878787879 0.817274305555556 ,,,,,,
0.753623188405797 0.654088050314465 0.809007445962553 ,,,,,,
0.683333333333333 0.630769230769231 0.852652519893899 ,,,,,,
iowrite ,,,,,,
Tf idf xgboost,,,,,,
0.711538461538462 0.643478260869565 0.849062233589088 ,,,,,,
0.77319587628866 0.547445255474453 0.815179397553202 ,,,,,,
0.703389830508475 0.610294117647059 0.81702786377709 ,,,,,,
0.730769230769231 0.580152671755725 0.846209528823375 ,,,,,,
0.725274725274725 0.519685039370079 0.842721238343501 ,,,,,,
0.846938775510204 0.592857142857143 0.856632653061224 ,,,,,,
0.741573033707865 0.481751824817518 0.826468236568569 ,,,,,,
0.725 0.659090909090909 0.843828914141414 ,,,,,,
0.730769230769231 0.638655462184874 0.864792428599347 ,,,,,,
0.709677419354839 0.624113475177305 0.823826228424718 ,,,,,,
PCA xgboost,,,,,,
0.547945205479452 0.31496062992126 0.690770796507579 ,,,,,,
0.411764705882353 0.362962962962963 0.60966070966071 ,,,,,,
0.565217391304348 0.307086614173228 0.710214794579249 ,,,,,,
0.558441558441558 0.304964539007092 0.697796352583587 ,,,,,,
0.438848920863309 0.451851851851852 0.660246913580247 ,,,,,,
0.247058823529412 0.177966101694915 0.535343472892581 ,,,,,,
0.444444444444444 0.262773722627737 0.600758298728431 ,,,,,,
0.447619047619048 0.3671875 0.646363976883562 ,,,,,,
0.695652173913043 0.363636363636364 0.710253577441077 ,,,,,,
0.432432432432432 0.355555555555556 0.611864847303444 ,,,,,,
Code embedding xgboost,,,,,,
0.743119266055046 0.653225806451613 0.852856522211361 ,,,,,,
0.688073394495413 0.56390977443609 0.797697368421053 ,,,,,,
0.757009345794392 0.642857142857143 0.876055959106807 ,,,,,,
0.714285714285714 0.653846153846154 0.867353951890034 ,,,,,,
0.766129032258065 0.641891891891892 0.859797297297297 ,,,,,,
0.739130434782609 0.653846153846154 0.882732095490716 ,,,,,,
0.715686274509804 0.598360655737705 0.845224997249422 ,,,,,,
0.778625954198473 0.744525547445255 0.874713058729463 ,,,,,,
0.669642857142857 0.625 0.842527777777778 ,,,,,,
0.834782608695652 0.662068965517241 0.84846394984326 ,,,,,,